OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
YAOGAN-4,2008-061A,2026-06-30T09:21:11.637792,14.83225724,.0015085,97.9309,114.8027,32.8748,327.3401,0,U,33446,999,94762,.13690122E-3,.1066E-4,0
GOSAT (IBUKI),2009-002A,2026-06-30T18:35:41.843904,14.67536972,.0001216,98.0904,292.6868,80.5142,279.6200,0,U,33492,999,93345,-.19586E-5,-.59E-6,0
DEIMOS-1,2009-041A,2026-06-30T21:17:48.420672,14.75252491,.0002356,97.7412,338.5213,112.2860,247.8600,0,U,35681,999,90890,.11979E-3,.763E-5,0
DUBAISAT-1,2009-041B,2026-06-30T18:59:04.289568,14.75145628,.0011013,98.0069,314.9007,34.0637,326.1276,0,U,35682,999,90710,.14081E-3,.9E-5,0
OCEANSAT-2,2009-051A,2026-06-30T20:28:50.545056,13.99659857,.0016325,98.2318,167.3408,195.3237,164.7437,0,U,35931,999,88124,-.13292E-3,-.232E-5,0
WORLDVIEW-2 (WV-2),2009-055A,2026-06-30T19:15:48.992832,14.37903277,.0004574,98.4764,255.0659,166.5899,193.5410,0,U,35946,999,87760,.57446E-4,.13E-5,0
SMOS,2009-059A,2026-06-30T11:06:57.030048,14.39779556,.00013065,98.4424,8.6036,87.4911,272.6427,0,U,36036,999,87536,.9101933E-4,.242E-5,0
YAOGAN-7,2009-069A,2026-06-30T15:05:12.070752,14.78022987,.0024597,98.0055,67.4117,359.3723,0.7453,0,U,36110,999,89161,.7595E-4,.498E-5,0
TANDEM-X,2010-030A,2026-06-30T13:30:41.966208,15.19150820,.0001755,97.4456,189.0787,96.3101,263.8334,0,U,36605,999,88867,.23208E-4,.42E-5,0
CARTOSAT-2B,2010-035A,2026-06-30T20:58:00.266880,14.78599073,.0011915,97.9950,232.3359,140.6129,219.5950,0,U,36795,999,86187,.1098E-4,.28E-6,0
YAOGAN-10,2010-038A,2026-06-30T21:40:12.079776,14.85387914,.0001645,97.8967,205.1971,86.8965,35.5203,0,U,36834,999,85924,.15542E-3,.1284E-4,0
COSMO-SKYMED 4,2010-060A,2026-06-30T19:27:36.298656,14.82158287,.0001479,97.8882,5.2131,84.5525,275.5857,0,U,37216,999,84658,.14064E-3,.1068E-4,0
RESOURCESAT-2,2011-015A,2026-06-30T17:50:19.970880,14.21603085,.0010741,98.7639,249.0912,213.0595,146.9912,0,U,37387,999,78810,.64355E-4,.97E-6,0
HAIYANG-2A,2011-043A,2026-06-30T20:55:39.654336,13.73989866,.0004791,99.3390,184.2403,62.2521,297.9113,0,U,37781,999,74853,-.16973E-3,-.203E-5,0
RASAT,2011-044D,2026-06-30T21:03:10.055808,14.68178797,.0021208,98.0586,273.0651,145.6534,281.2988,0,U,37791,999,79519,.68983E-4,.349E-5,0
SRMSAT,2011-058D,2026-06-30T17:35:15.393120,14.11578376,.0011789,19.9733,337.4831,353.4789,121.0128,0,U,37841,999,75973,.64635E-4,.384E-5,0
PLEIADES 1A,2011-076F,2026-06-30T20:38:14.110656,14.58538411,.000176,98.1980,256.7788,87.5931,46.6054,0,U,38012,999,77398,.33276E-4,.109E-5,0
ZIYUAN 1-02C (ZY 1-02C),2011-079A,2026-06-30T20:44:35.673792,14.38224801,.0005121,98.4073,248.8866,266.8866,226.1275,0,U,38038,999,76117,.93281E-4,.24E-5,0
ARIRANG-3 (KOMPSAT-3),2012-025B,2026-06-30T20:32:07.003968,14.62217973,.0006773,98.1177,139.0801,75.1893,285.0058,0,U,38338,999,75334,.94032E-4,.427E-5,0
EXACTVIEW-1 (ADS-1B),2012-039C,2026-06-30T19:01:05.145888,14.24988592,.0011739,98.9793,299.4908,129.3602,230.8618,0,U,38709,999,72464,.69835E-4,.117E-5,0
SPOT 6,2012-047A,2026-06-30T20:23:28.299840,14.58530032,.0001252,98.2120,248.9984,75.0517,285.0821,0,U,38755,999,73504,.51824E-4,.195E-5,0
PLEIADES 1B,2012-068A,2026-06-30T20:50:28.711968,14.58568401,.0001697,98.1951,256.7315,83.1622,276.9770,0,U,39019,999,72284,.60788E-4,.237E-5,0
GOKTURK 2,2012-073A,2026-06-30T20:19:21.652032,14.75557375,.0001104,97.6809,18.5933,60.6870,299.4450,0,U,39030,999,72652,.13877E-3,.898E-5,0
LANDSAT 8,2013-008A,2026-06-30T18:12:36.923616,14.57103339,.0001349,98.2298,251.7326,93.6350,266.5002,0,U,39084,999,69987,.81237E-4,.32E-5,0
SARAL,2013-009A,2026-06-30T19:08:27.782592,14.32859182,.0000918,98.5557,8.1923,208.3483,151.7651,0,U,39086,999,69755,.44622E-4,.78E-6,0
GAOFEN-1,2013-018A,2026-06-30T21:17:59.207712,14.76502908,.0015886,97.9097,253.6769,218.7006,141.3067,0,U,39150,999,71026,.10545E-3,.685E-5,0
VNREDSAT 1,2013-021B,2026-06-30T19:38:53.773152,14.64869768,.00017,97.9076,234.7113,82.3531,277.7866,0,U,39160,999,70228,.72066E-4,.34E-5,0
