OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00533,2026-140P,2026-06-28T15:04:34.759776,15.37989821,.00076142,51.8794,343.3906,257.5368,102.4767,0,U,69605,999,299,.46735412E-3,.17399E-3,0
KUIPER-00534,2026-140Q,2026-06-28T11:36:24.025824,15.39260877,.00160004,51.8826,343.9262,203.1893,156.8374,0,U,69606,999,297,-.88963831E-2,-.339177E-2,0
KUIPER-00537,2026-140R,2026-06-28T15:26:20.942016,15.35803480,.00085679,51.8819,343.4926,354.3771,5.7117,0,U,69607,999,299,.59958308E-3,.20901E-3,0
KUIPER-00538,2026-140S,2026-06-28T15:11:12.465024,15.37323010,.00054577,51.8821,343.4235,274.5030,85.5334,0,U,69608,999,299,.34954421E-3,.12618E-3,0
KUIPER-00540,2026-140T,2026-06-28T15:17:49.809120,15.36761945,.00057339,51.8827,343.4551,322.2621,37.7963,0,U,69609,999,299,.59281435E-3,.21305E-3,0
KUIPER-00541,2026-140U,2026-06-28T15:05:37.798080,15.37988653,.00069702,51.8823,343.4007,253.7562,106.2659,0,U,69610,999,299,.48861916E-3,.18208E-3,0
KUIPER-00542,2026-140V,2026-06-28T15:03:15.792768,15.38079019,.0007653,51.8791,343.3842,234.8266,125.2005,0,U,69611,999,299,-.12263666E-3,-.5069E-4,0
KUIPER-00543,2026-140W,2026-06-28T15:21:08.796960,15.36444438,.00068251,51.8779,343.4616,338.7309,21.3393,0,U,69612,999,299,.58524619E-3,.20814E-3,0
KUIPER-00544,2026-140X,2026-06-28T15:07:06.155904,15.37818334,.00064456,51.8797,343.4011,253.1870,106.8411,0,U,69613,999,299,.35686802E-3,.13107E-3,0
KUIPER-00546,2026-140Y,2026-06-28T14:00:01.000224,15.38509912,.0015196,51.8788,343.4657,200.7225,341.3048,0,U,69614,999,293,-.13386136E-3,-.5592E-4,0
KUIPER-00547,2026-140Z,2026-06-28T11:46:45.155424,15.38000297,.00131864,51.8818,343.9777,223.8175,136.1767,0,U,69615,999,297,-.14645496E-2,-.55782E-3,0
KUIPER-00549,2026-140AA,2026-06-28T15:15:41.905152,15.36984546,.00063369,51.8796,343.4392,315.6785,44.3693,0,U,69616,999,299,.62168298E-3,.22531E-3,0
KUIPER-00550,2026-140AB,2026-06-28T04:33:11.581632,15.35299516,.00065431,51.8800,345.6958,7.9782,352.1306,0,U,69617,999,292,.46174263E-3,.15729E-3,0
KUIPER-00551,2026-140AC,2026-06-28T14:48:36.941472,15.38272376,.00126632,51.8779,343.3198,215.7426,144.2715,0,U,69618,999,299,-.14534328E-1,-.522771E-2,0
KUIPER-00554,2026-140AD,2026-06-28T11:45:33.353568,15.38446057,.00140529,51.8774,343.9673,209.9091,150.1095,0,U,69619,999,297,-.7336813E-2,-.274306E-2,0
KUIPER-00555,2026-140AE,2026-06-28T11:43:19.367040,15.38572872,.00135819,51.8809,343.9600,214.5564,145.4542,0,U,69620,999,297,-.99549175E-2,-.369046E-2,0
KUIPER-00556,2026-140AF,2026-06-28T14:00:01.000224,15.37926245,.00126053,51.8808,343.5167,203.1022,314.3323,0,U,69621,999,265,-.21965709E-3,-.8736E-4,0
KUIPER-00557,2026-140AG,2026-06-28T14:56:14.604000,15.38810529,.0010757,51.8814,343.3569,228.8874,131.1185,0,U,69622,999,299,.58883051E-3,.22667E-3,0
KUIPER-00560,2026-140AH,2026-06-28T15:00:16.741728,15.38479792,.00087883,51.8785,343.3704,237.8387,122.1749,0,U,69623,999,299,.71479085E-3,.27302E-3,0
