OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
XM-5,2010-053A,2026-06-13T04:55:38.421984,1.00271885,.00029748,0.0630,273.6387,286.2895,20.3118,0,U,37185,999,5744,0,-.1E-6,0
BSAT-3B,2010-056B,2026-06-12T15:25:56.521920,1.00268640,.00015972,0.0722,247.4813,298.9816,55.8509,0,U,37207,999,5205,0,-.335E-5,0
BEIDOU-2 G4,2010-057A,2026-06-13T01:40:42.238848,1.00271104,.00051501,3.6352,68.9726,197.4058,180.1990,0,U,37210,999,5725,0,-.102E-5,0
SKYTERRA 1,2010-061A,2026-06-13T05:49:38.548128,1.00271125,.00022529,5.1164,50.8584,7.3363,189.4322,0,U,37218,999,5715,0,-.11E-5,0
HYLAS 1,2010-065A,2026-06-12T21:49:10.948800,1.00270791,.00009099,5.6323,73.0715,319.9082,209.3449,0,U,37237,999,684,0,.99E-6,0
INTELSAT 17 (IS-17),2010-065B,2026-06-13T01:29:23.749152,1.00271000,.00025574,0.0089,95.8537,353.1526,260.7197,0,U,37238,999,5320,0,.12E-6,0
BEIDOU-2 IGSO-2,2010-068A,2026-06-11T15:08:58.718688,1.00285295,.00554439,47.5583,271.9034,212.3317,110.6962,0,U,37256,999,5673,0,-.226E-5,0
EUTELSAT KA-SAT 9A,2010-069A,2026-06-12T16:39:47.410272,1.00271597,.00037818,0.0607,9.7943,123.4996,26.6875,0,U,37258,999,4396,0,.76E-6,0
HISPASAT 30W-5,2010-070A,2026-06-13T06:09:58.900608,1.00272802,.00050573,0.0478,140.6779,321.1445,222.2384,0,U,37264,999,5314,0,-.203E-5,0
KOREASAT 6,2010-070B,2026-06-13T05:21:29.755584,1.00270184,.00020002,0.0261,359.3093,94.2708,48.2174,0,U,37265,999,5673,0,0,0
BEIDOU-2 IGSO-3,2011-013A,2026-06-10T17:11:36.843360,1.00268972,.00343535,62.3981,40.2143,184.2630,40.3873,0,U,37384,999,5559,0,-.195E-5,0
INTELSAT 28 (IS-28),2011-016A,2026-06-13T06:09:28.949184,1.00270661,.00036054,1.7957,82.6670,4.4676,235.1051,0,U,37392,999,5324,0,-.214E-5,0
