OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
NAVSTAR 54 (USA 177),2004-009A,2026-06-11T10:22:47.346816,2.00554845,.01159067,54.8347,275.9199,172.8148,205.1196,0,U,28190,999,16283,0,-.39E-6,0
SHIYAN-1 (SY-1),2004-012A,2026-06-11T12:10:40.001088,15.33617096,.0006063,97.8695,240.2070,51.0427,309.1354,0,U,28220,999,21022,.40292E-3,.13024E-3,0
INTELSAT 10-02,2004-022A,2026-06-11T14:57:07.004736,1.00270915,.0000227,0.0150,328.1402,211.9184,303.1791,0,U,28358,999,8050,0,.6E-7,0
NAVSTAR 55 (USA 178),2004-023A,2026-06-11T09:49:11.664192,2.00556623,.0159986,54.8601,86.9448,301.8273,239.5461,0,U,28361,999,16092,0,-.22E-6,0
APRIZESAT 2,2004-025A,2026-06-11T10:33:35.193888,14.38033580,.0104261,98.1009,328.7459,267.4084,91.5166,0,U,28366,999,15081,.5322E-4,.128E-5,0
SAUDICOMSAT 1,2004-025D,2026-06-11T14:02:49.441344,14.55469322,.0032983,98.5772,172.5656,42.4295,317.9442,0,U,28369,999,16331,.90498E-4,.347E-5,0
SAUDICOMSAT 2,2004-025E,2026-06-11T12:51:14.421312,14.49978070,.0054137,98.6642,174.6218,276.9929,82.5109,0,U,28370,999,15928,.71612E-4,.232E-5,0
SAUDISAT 2,2004-025F,2026-06-11T14:27:36.691200,14.56680728,.0023822,98.5507,162.4401,316.1423,43.7882,0,U,28371,999,16493,.64135E-4,.237E-5,0
APRIZESAT 1,2004-025G,2026-06-11T13:46:51.743136,14.51774194,.004476,98.6304,173.1470,170.7312,189.4718,0,U,28372,999,16109,.57902E-4,.186E-5,0
AURA,2004-026A,2026-06-11T15:29:15.834624,14.61320797,.0001281,98.3416,119.0529,72.5453,287.5887,0,U,28376,999,16540,.14363E-3,.661E-5,0
ANIK F2,2004-027A,2026-06-11T14:25:39.700416,1.00271261,.0004086,3.2721,79.5174,5.2405,280.4748,0,U,28378,999,4120,0,-.35E-6,0
COSMOS 2407,2004-028A,2026-06-11T11:48:55.311840,13.76334314,.0037787,82.9609,79.0518,268.4835,271.7499,0,U,28380,999,9909,.23946E-4,.38E-6,0
SHIJIAN-6 01A (SJ-6 01A),2004-035A,2026-06-11T15:04:58.582848,15.17917620,.0007315,97.5865,189.7174,144.3265,215.8459,0,U,28413,999,18662,.38071E-3,.7661E-4,0
SHIJIAN-6 01B (SJ-6 01B),2004-035B,2026-06-11T17:42:12.801024,15.06274711,.0005432,97.6044,180.6741,143.5618,216.5980,0,U,28414,999,18600,.24484E-3,.3534E-4,0
