OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4058,2022-086AA,2026-07-07T12:00:02.998944,15.21146136,.0001311,53.1601,15.6261,134.7774,141.7207,0,U,53266,999,589,.30634E-2,.69414E-3,0
STARLINK-4060,2022-086AB,2026-07-07T12:00:02.998944,15.20685610,.0002044,53.1594,15.6372,127.9876,203.1441,0,U,53267,999,583,.32339E-2,.72344E-3,0
STARLINK-4109,2022-086AC,2026-07-07T00:00:02.998944,15.26018669,.0001104,53.1617,16.6834,71.3266,304.3350,0,U,53268,999,565,.16852E-2,.43845E-3,0
STARLINK-4122,2022-086AG,2026-07-07T12:00:02.998944,15.34910558,.000086,53.1609,4.0976,81.2351,336.4593,0,U,53272,999,583,.29504E-2,.102327E-2,0
STARLINK-4051,2022-086AH,2026-07-07T12:00:02.998944,15.31916232,.0000791,53.1611,4.3502,71.2620,317.4883,0,U,53273,999,538,.30809E-2,.97148E-3,0
STARLINK-4050,2022-086AJ,2026-07-07T12:00:02.998944,15.33543854,.0000847,53.1609,4.1908,89.9290,319.7467,0,U,53274,999,588,.79041E-3,.25707E-3,0
STARLINK-4179,2022-086AK,2026-07-07T12:00:02.998944,15.27187565,.0001531,53.1599,4.8727,83.9780,56.1488,0,U,53275,999,588,.21745E-2,.58842E-3,0
STARLINK-4174,2022-086AL,2026-07-07T12:00:02.998944,15.29674324,.0000843,53.1611,4.1794,100.7456,357.3637,0,U,53276,999,593,.22814E-2,.66723E-3,0
STARLINK-4178,2022-086AM,2026-07-07T12:00:02.998944,15.22255755,.000021,53.1607,4.7354,50.1933,218.0493,0,U,53277,999,583,.24308E-2,.56745E-3,0
STARLINK-4180,2022-086AN,2026-07-07T12:00:02.998944,15.29747622,.0001842,53.1609,5.0398,80.3870,353.1805,0,U,53278,999,531,.41047E-1,.1315393E-1,0
STARLINK-4169,2022-086AQ,2026-07-07T12:00:02.998944,15.18867214,.0001426,53.1609,320.2428,108.8215,120.0835,0,U,53280,999,578,.50493E-3,.10352E-3,0
STARLINK-4164,2022-086AS,2026-07-07T12:00:02.998944,15.33552356,.0001228,53.1596,4.1200,93.8354,132.7457,0,U,53282,999,583,.67816E-3,.21998E-3,0
STARLINK-4175,2022-086AT,2026-07-07T12:00:02.998944,15.33283950,.0001767,53.1598,4.2867,99.9451,101.8893,0,U,53283,999,594,.30529E-2,.100539E-2,0
STARLINK-4173,2022-086AV,2026-07-07T12:00:02.998944,15.29377722,.0001208,53.1599,4.2516,89.7168,189.6654,0,U,53285,999,584,.24245E-2,.70317E-3,0
STARLINK-4165,2022-086AW,2026-07-07T12:00:02.998944,15.28077411,.0001538,53.1596,4.9645,101.6159,132.4945,0,U,53286,999,593,.31361E-2,.87699E-3,0
STARLINK-4107,2022-086AX,2026-07-07T12:00:02.998944,15.33529738,.0001293,53.1602,4.2220,91.6834,241.8496,0,U,53287,999,533,.98039E-3,.31988E-3,0
STARLINK-4162,2022-086AY,2026-07-07T12:00:02.998944,15.28579600,.0002039,53.1589,4.3548,60.5630,145.9115,0,U,53288,999,579,.23134E-2,.65408E-3,0
STARLINK-4176,2022-086AZ,2026-07-07T12:00:02.998944,15.30854498,.0001465,53.1615,0.0330,84.8154,33.8384,0,U,53289,999,588,.24872E-2,.75578E-3,0
STARLINK-4149,2022-086BA,2026-07-07T11:19:09.588000,15.09834541,.0001741,53.2147,6.2748,111.7219,248.3959,0,U,53290,999,21927,.6705E-3,.10692E-3,0
STARLINK-4166,2022-086BB,2026-07-07T12:00:02.998944,15.24731606,.0000873,53.1611,359.9549,95.6939,61.6000,0,U,53291,999,538,.20643E-2,.51793E-3,0
STARLINK-4159,2022-086BC,2026-07-07T12:00:02.998944,15.33499779,.000093,53.1601,4.3094,118.5751,180.4623,0,U,53292,999,574,.28765E-2,.95291E-3,0
STARLINK-4148,2022-086BD,2026-07-07T12:00:02.998944,15.22664158,.0001912,53.1612,355.5891,72.3339,88.8138,0,U,53293,999,578,.19371E-2,.45634E-3,0
STARLINK-4146,2022-086BE,2026-07-07T12:00:02.998944,15.16847747,.0000593,53.1594,355.6680,87.4030,212.1701,0,U,53294,999,538,.20909E-2,.41561E-3,0
STARLINK-4522,2022-097A,2026-07-07T06:52:56.514144,15.08821297,.0001208,53.1592,307.0098,99.9344,260.1784,0,U,53388,999,21690,-.71512E-4,-.1425E-4,0
STARLINK-4523,2022-097B,2026-07-07T08:17:41.811648,15.08847180,.0001197,53.1604,306.7483,110.5991,249.5128,0,U,53389,999,21673,-.25502E-4,-.694E-5,0
STARLINK-4517,2022-097C,2026-07-07T08:23:01.851072,15.08826387,.0001049,53.1605,306.7322,85.2593,274.8518,0,U,53390,999,21688,-.14993E-3,-.2672E-4,0
STARLINK-4521,2022-097D,2026-07-07T08:12:26.040384,15.08825673,.0001569,53.1598,306.7663,102.1331,257.9836,0,U,53391,999,21673,-.16023E-3,-.2836E-4,0
STARLINK-4535,2022-097E,2026-07-07T08:01:49.770912,15.08858102,.0001287,53.1603,306.7974,89.5028,270.6111,0,U,53392,999,21673,-.42765E-3,-.7091E-4,0
STARLINK-4530,2022-097F,2026-07-07T08:07:07.876704,15.08866448,.0001454,53.1591,306.7794,99.3409,260.7747,0,U,53393,999,21673,-.55658E-3,-.9142E-4,0
STARLINK-4544,2022-097G,2026-07-07T12:00:02.998944,15.16587484,.0001034,53.1601,295.4381,92.8527,118.4358,0,U,53394,999,594,.80002E-3,.15535E-3,0
STARLINK-4534,2022-097H,2026-07-07T11:08:41.559360,15.08834322,.0001325,53.1604,306.2259,81.4735,278.6407,0,U,53395,999,21659,-.10249E-3,-.1919E-4,0
STARLINK-4524,2022-097J,2026-07-07T07:35:21.254208,15.08811615,.0001269,53.1597,306.8795,97.0410,263.0726,0,U,53396,999,21657,.16493E-3,.2336E-4,0
STARLINK-4515,2022-097K,2026-07-07T07:51:12.913056,15.08839056,.0001308,53.1603,306.8289,101.0486,259.0652,0,U,53397,999,21657,-.51259E-4,-.1104E-4,0
