OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-2 IGSO-4 (C09),2011-038A,2026-07-20T08:27:39.989088,1.00278544,.01601422,54.6051,165.3776,231.4902,122.5778,0,U,37763,999,5497,0,-.23E-6,0
GSAT0101 (GALILEO-PFM),2011-060A,2026-07-17T22:29:50.024256,1.70475655,.0002114,56.9832,340.9281,62.8592,297.1517,0,U,37846,999,9164,0,-.105E-5,0
GSAT0102 (GALILEO-FM2),2011-060B,2026-07-19T15:17:29.144832,1.70475938,.00019369,56.9834,340.8826,5.0706,3.7701,0,U,37847,999,9168,0,-.107E-5,0
COSMOS 2476 (744),2011-064A,2026-07-18T04:11:02.956128,2.13103618,.00220678,65.2874,71.8256,235.6441,301.3919,0,U,37867,999,11442,0,-.32E-6,0
COSMOS 2477 (745),2011-064B,2026-07-19T09:01:21.552960,2.13102797,.00190628,65.2948,71.8648,236.5942,322.5208,0,U,37868,999,11444,0,-.43E-6,0
COSMOS 2475 (743),2011-064C,2026-07-19T09:54:59.368032,2.13101651,.00245691,65.3016,71.8854,250.6224,292.0479,0,U,37869,999,11445,0,-.44E-6,0
BEIDOU-2 IGSO-5 (C10),2011-073A,2026-07-02T17:30:18.330912,1.00270596,.01145273,47.6496,271.3544,222.0502,141.5350,0,U,37948,999,5329,0,-.128E-5,0
LUCH 5A (SDCM/PRN 140),2011-074B,2026-07-20T11:27:27.068832,1.00274301,.00028093,8.8363,73.3165,60.5523,143.2672,0,U,37951,999,5338,0,-.55E-6,0
BEIDOU-2 G5 (C05),2012-008A,2026-07-20T15:07:03.295200,1.00272256,.00072449,3.6555,69.4900,270.4828,243.8456,0,U,38091,999,5270,0,.54E-6,0
BEIDOU-2 M3 (C11),2012-018A,2026-07-20T11:31:22.624608,1.86229649,.00210721,55.7268,303.7525,272.1395,87.6505,0,U,38250,999,9656,0,-.102E-5,0
BEIDOU-2 M4 (C12),2012-018B,2026-07-19T21:00:44.744832,1.86229306,.00122384,55.6273,302.9841,272.0265,87.8661,0,U,38251,999,9655,0,-.99E-6,0
SES-5 (EGNOS/PRN 136),2012-036A,2026-07-20T09:43:17.736096,1.00274705,.0002106,0.0457,318.7632,162.5169,327.6964,0,U,38652,999,4479,0,.33E-6,0
BEIDOU-2 M6 (C14),2012-050B,2026-07-20T02:55:43.188960,1.86230986,.00127267,56.5733,61.8055,2.2324,357.8361,0,U,38775,999,9392,0,-.77E-6,0
GSAT-10 (GAGAN/PRN 128),2012-051B,2026-07-20T14:32:20.688864,1.00272732,.0007587,0.0768,263.9707,191.7049,143.7957,0,U,38779,999,5043,0,-.166E-5,0
GPS BIIF-3  (PRN 24),2012-053A,2026-07-19T17:21:06.150240,2.00568051,.01823199,53.5900,142.2664,66.3029,295.5767,0,U,38833,999,10009,0,.24E-6,0
GSAT0103 (GALILEO-FM3),2012-055A,2026-07-19T03:38:04.424640,1.70473478,.0003622,55.8248,100.6680,312.6356,47.3724,0,U,38857,999,8555,0,-.35E-6,0
BEIDOU-2 G6 (C02),2012-059A,2026-07-20T15:14:17.600352,1.00273144,.00089153,4.5044,73.1626,328.1945,209.6414,0,U,38953,999,5024,0,-.179E-5,0
LUCH 5B (SDCM/PRN 125),2012-061A,2026-07-19T23:29:38.638752,1.00270443,.00038155,10.5531,49.5541,145.9604,78.3562,0,U,38977,999,4993,0,-.146E-5,0
COSMOS 2485 (747),2013-019A,2026-07-20T05:27:30.719232,2.13103050,.00225577,65.4381,72.4960,230.6909,129.1761,0,U,39155,999,10298,0,-.49E-6,0
GPS BIIF-4  (PRN 27),2013-023A,2026-07-20T02:08:43.829088,2.00563399,.0141392,54.4792,267.6316,51.1093,310.2110,0,U,39166,999,9654,0,-.38E-6,0
IRNSS-1A,2013-034A,2026-07-10T17:17:25.712736,1.00281941,.0017567,35.7704,63.5328,183.4462,356.2994,0,U,39199,999,4760,0,.47E-6,0
GPS BIIF-5  (PRN 30),2014-008A,2026-07-20T02:11:25.103328,2.00561932,.008405,53.6581,147.9776,231.5729,127.6475,0,U,39533,999,9034,0,.31E-6,0
ASTRA 5B (EGNOS/PRN 123),2014-011B,2026-07-20T11:31:37.549344,1.00271160,.00021142,0.0658,308.8591,177.4839,8.2574,0,U,39617,999,4500,0,.135E-5,0
COSMOS 2492 (754),2014-012A,2026-07-20T04:28:16.369248,2.13103109,.00103044,65.2760,312.8143,316.7836,43.1566,0,U,39620,999,9594,0,-.83E-6,0
IRNSS-1B,2014-017A,2026-07-20T04:49:52.300992,1.00267347,.00218894,28.9015,239.8402,191.0727,354.6647,0,U,39635,999,4512,0,.129E-5,0
LUCH 5V (SDCM/PRN 141),2014-023A,2026-07-20T15:17:24.800640,1.00272039,.00021696,5.2138,69.3979,80.4016,112.7037,0,U,39727,999,4469,0,-.273E-5,0
GPS BIIF-6  (PRN 06),2014-026A,2026-07-20T08:49:09.502176,2.00558630,.00381711,56.4802,330.2261,325.6400,34.1182,0,U,39741,999,8920,0,-.107E-5,0
COSMOS 2500 (755),2014-032A,2026-07-20T08:32:07.069632,2.13105793,.00084802,65.2111,312.5528,191.4988,168.5032,0,U,40001,999,9416,0,-.83E-6,0
GPS BIIF-7  (PRN 09),2014-045A,2026-07-19T23:03:08.720640,2.00560594,.00347476,55.3745,87.1591,118.4820,241.9209,0,U,40105,999,8673,0,-.53E-6,0
GSAT0201 (GALILEO 5),2014-050A,2026-07-19T05:12:32.843520,1.85519774,.16790347,48.8402,272.1210,180.6508,179.1522,0,U,40128,999,7891,0,-.64E-6,0
GSAT0202 (GALILEO 6),2014-050B,2026-07-17T20:31:57.990720,1.85520332,.16801746,48.8588,271.2629,181.3093,178.2437,0,U,40129,999,8105,0,-.54E-6,0
IRNSS-1C,2014-061A,2026-07-19T20:17:10.243680,1.00271583,.00219671,6.5978,88.3095,5.9687,230.6942,0,U,40269,999,4301,0,-.169E-5,0
GPS BIIF-8  (PRN 03),2014-068A,2026-07-20T07:51:42.600960,2.00553617,.00674439,57.0105,29.6792,72.4547,288.3175,0,U,40294,999,8587,0,-.86E-6,0
COSMOS 2501 (702K),2014-075A,2026-07-20T03:34:16.162752,2.13101297,.00226918,63.6185,189.2310,212.6383,147.2200,0,U,40315,999,9055,0,.81E-6,0
GPS BIIF-9  (PRN 26),2015-013A,2026-07-19T23:16:59.064384,2.00574099,.01099207,53.2396,202.8474,39.9101,320.9028,0,U,40534,999,8248,0,.64E-6,0
GSAT0203 (GALILEO 7),2015-017A,2026-07-20T01:28:27.359328,1.70476340,.00027801,56.7749,340.7006,253.9351,106.0276,0,U,40544,999,6976,0,-.107E-5,0
GSAT0204 (GALILEO 8),2015-017B,2026-07-20T07:36:55.747296,1.70475832,.0002939,56.7823,340.7123,234.3577,125.6085,0,U,40545,999,3281,0,-.108E-5,0
BEIDOU-3S IGSO-1S (C31),2015-019A,2026-07-02T19:12:21.705408,1.00680073,.00768606,49.1798,295.2769,219.1125,144.2493,0,U,40549,999,4123,0,-.19E-5,0
GPS BIIF-10 (PRN 08),2015-033A,2026-07-19T15:07:04.615392,2.00554635,.01154315,53.9579,265.7473,30.2916,330.4403,0,U,40730,999,8064,0,-.36E-6,0
BEIDOU-3S M2S (C58),2015-037A,2026-07-19T00:04:56.720928,1.86231862,.0009533,54.8406,300.9506,256.5664,103.3636,0,U,40748,999,7471,0,-.93E-6,0
BEIDOU-3S M1S (C57),2015-037B,2026-07-20T06:44:12.505056,1.86254901,.00026187,54.8358,300.8934,62.6171,297.4444,0,U,40749,999,7474,0,-.99E-6,0
GSAT0206 (GALILEO 10),2015-045B,2026-07-19T17:15:48.914496,1.70473609,.00023524,54.9380,220.7054,327.8216,32.2026,0,U,40890,999,6759,0,.54E-6,0
BEIDOU-3S IGSO-2S (C56),2015-053A,2026-07-20T15:16:39.872640,1.00252378,.00660687,49.1684,258.3805,193.6741,168.4716,0,U,40938,999,3969,0,-.104E-5,0
GPS BIIF-11 (PRN 10),2015-062A,2026-07-20T04:23:40.341120,2.00567091,.01130632,56.9818,29.5410,230.8561,128.1675,0,U,41019,999,7849,0,-.87E-6,0
GSAT-15 (GAGAN/PRN 139),2015-065A,2026-07-20T14:14:14.951040,1.00271913,.00035617,0.1037,263.5712,177.6248,164.2365,0,U,41028,999,3913,0,-.259E-5,0
GSAT0209 (GALILEO 12),2015-079A,2026-07-19T21:18:19.364832,1.70473671,.00046186,55.8457,100.3644,358.4074,1.6290,0,U,41174,999,6533,0,-.39E-6,0
GSAT0208 (GALILEO 11),2015-079B,2026-07-20T02:35:36.500640,1.70473574,.00042689,55.8443,100.3553,359.9028,0.1346,0,U,41175,999,6575,0,-.4E-6,0
IRNSS-1E,2016-003A,2026-07-20T14:09:53.351712,1.00275464,.00193048,33.3040,59.2648,176.2872,27.0964,0,U,41241,999,3841,0,-.317E-5,0
